Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:28.5,-0.166604,5.838309,9.210646
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:28.6,-1.414558,6.165379,9.997111
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:28.7,-0.866997,3.491789,9.987531
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:28.8,-0.451012,3.435506,8.828641
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:28.9,-0.503703,3.455863,7.455546
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:29.0,-0.196841,4.310137,7.204368
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:29.1,-0.233215,5.480553,7.36229
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:29.2,-0.652643,5.74161,9.875863
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:29.3,-0.260458,3.40482,12.130475
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:29.4,1.75525,3.276836,9.153615
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:29.5,-0.188757,3.458558,7.605684
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:29.6,-0.202679,3.901187,7.23266
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:29.7,0.101938,4.513265,7.599696
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:29.8,0.39907,5.580246,8.310718
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:29.9,-1.320105,5.342091,11.141032
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:30.0,-0.733774,3.133883,10.423724
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:30.1,-1.092578,3.311264,8.838221
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:30.2,-0.646206,3.043471,7.886949
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:30.3,-0.310754,3.740571,7.704029
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:30.4,0.174238,4.035907,9.31004
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:30.5,0.267194,3.957919,8.880134
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:30.6,0.007335,3.007995,10.572065
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:30.7,-0.278122,2.487228,9.631272
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:30.8,-0.867596,2.895279,8.968001
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,34:30.9,-1.882635,2.822231,10.536739
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:01.2,-0.379311,2.114503,9.600286
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:01.3,-0.074545,2.293231,9.689501
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:01.4,-0.185913,2.092349,9.619895
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:01.5,-0.922831,2.210004,9.663455
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:01.6,-1.2984,2.177073,9.588161
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:01.7,-1.21667,2.847678,8.967702
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:01.8,-1.04842,2.806065,9.609118
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:01.9,-1.143023,3.001409,9.044642
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:02.0,-0.799338,3.343747,8.91067
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:02.1,-0.856519,3.598367,9.129515
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:02.2,-1.011297,3.502267,9.006471
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:02.3,-0.853226,2.833458,10.991343
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:02.4,-0.35102,1.242416,11.023976
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:02.5,-0.048948,1.296604,9.605675
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:02.6,-0.599952,2.023342,8.869356
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:02.7,-0.483944,2.552642,8.063881
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:02.8,-0.410147,3.051704,8.262368
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:02.9,-0.377814,3.92873,8.679401
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:03.0,-0.246537,3.887117,10.964549
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:03.1,-1.051414,3.167862,12.07973
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:03.2,-1.147065,1.991608,9.733509
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:03.3,-0.137564,2.04355,9.267678
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:03.4,-0.696053,2.158362,7.325167
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:03.5,-0.828527,2.913841,7.527846
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:03.6,-0.652044,4.269721,8.957972
