Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
stop1_meg,"""stop on point 1""",0,47:51.5,-34.459167,15.54994,-19.643707
stop1_meg,"""stop on point 1""",0,47:51.6,-34.471436,15.836662,-19.869461
stop1_meg,"""stop on point 1""",0,47:51.7,-34.519287,15.468216,-19.782425
stop1_meg,"""stop on point 1""",0,47:51.8,-34.306213,15.249535,-19.715042
stop1_meg,"""stop on point 1""",0,47:51.9,-34.295959,15.439047,-20.085724
stop1_meg,"""stop on point 1""",0,47:52.0,-34.129211,15.729189,-19.899475
stop1_meg,"""stop on point 1""",0,47:52.1,-34.435059,15.59552,-20.186157
stop1_meg,"""stop on point 1""",0,47:52.2,-34.470581,15.611223,-19.204071
stop1_meg,"""stop on point 1""",0,47:52.3,-34.126282,15.617922,-19.967682
stop1_meg,"""stop on point 1""",0,47:52.4,-34.088989,15.565824,-20.24353
stop1_meg,"""stop on point 1""",0,47:52.5,-34.2146,15.815277,-19.609543
stop1_meg,"""stop on point 1""",0,47:52.6,-34.292999,15.582445,-19.418335
stop1_meg,"""stop on point 1""",0,47:52.7,-34.694153,15.330905,-19.776123
stop1_meg,"""stop on point 1""",0,47:52.8,-34.241882,15.608425,-19.941452
stop1_meg,"""stop on point 1""",0,47:52.9,-34.287659,15.46048,-19.939941
stop1_meg,"""stop on point 1""",0,47:53.0,-34.252197,15.458815,-19.695312
stop1_meg,"""stop on point 1""",0,48:21.7,-34.665253,16.733942,-19.790619
stop1_meg,"""stop on point 1""",0,48:21.8,-34.530273,16.1824,-19.791336
stop1_meg,"""stop on point 1""",0,48:21.9,-34.529816,16.36636,-19.675812
stop1_meg,"""stop on point 1""",0,48:22.0,-34.158142,16.492687,-19.169662
stop1_meg,"""stop on point 1""",0,48:22.1,-34.613342,16.480179,-19.513199
stop1_meg,"""stop on point 1""",0,48:22.2,-34.345428,16.346287,-19.307785
stop1_meg,"""stop on point 1""",0,48:22.3,-34.323639,16.246609,-19.448318
stop1_meg,"""stop on point 1""",0,48:22.4,-34.361908,16.369537,-20.300552
stop1_meg,"""stop on point 1""",0,48:22.5,-34.551392,16.637371,-19.690872
stop1_meg,"""stop on point 1""",0,48:22.6,-34.381744,16.455542,-19.689499
stop1_meg,"""stop on point 1""",0,48:22.7,-34.344635,16.32093,-19.773956
stop1_meg,"""stop on point 1""",0,48:22.8,-34.3349,16.055738,-19.442673
stop1_meg,"""stop on point 1""",0,48:22.9,-34.002655,16.113134,-20.302277
stop1_meg,"""stop on point 1""",0,48:23.0,-34.423218,16.068275,-19.993637
stop1_meg,"""stop on point 1""",0,48:23.1,-34.544189,16.350409,-19.513611
stop1_meg,"""stop on point 1""",0,48:23.2,-34.250671,16.235968,-19.911896
stop1_meg,"""stop on point 1""",0,48:23.3,-34.356903,16.407906,-19.626175
stop1_meg,"""stop on point 1""",0,48:23.4,-34.784454,16.247013,-19.734406
stop1_meg,"""stop on point 1""",0,48:23.5,-34.668579,16.297876,-19.664963
stop1_meg,"""stop on point 1""",0,48:23.6,-34.323242,16.208969,-19.99675
stop1_meg,"""stop on point 1""",0,48:23.7,-34.54364,16.096302,-19.843872
stop1_meg,"""stop on point 1""",0,48:23.8,-34.19043,16.241812,-19.709412
stop1_meg,"""stop on point 1""",0,48:23.9,-34.441833,16.022995,-19.751602
stop1_meg,"""stop on point 1""",0,48:24.0,-34.236694,16.23436,-19.158173
stop1_meg,"""stop on point 1""",0,48:24.1,-33.961548,16.400272,-19.735657
stop1_meg,"""stop on point 1""",0,48:24.2,-34.086182,16.434814,-19.763611
stop1_meg,"""stop on point 1""",0,48:24.3,-34.396667,16.149113,-19.642197
stop1_meg,"""stop on point 1""",0,48:24.4,-34.435089,16.075294,-19.490967
stop1_meg,"""stop on point 1""",0,48:24.5,-34.301178,16.012184,-19.577026
stop1_meg,"""stop on point 1""",0,48:24.6,-34.082642,16.238623,-19.368195
stop1_meg,"""stop on point 1""",0,48:24.7,-34.210327,16.223526,-19.863983
stop1_meg,"""stop on point 1""",0,48:24.8,-34.096252,16.427713,-19.778885
stop1_meg,"""stop on point 1""",0,48:24.9,-33.976593,16.516731,-19.775589
stop1_meg,"""stop on point 1""",0,48:25.0,-34.260529,16.109041,-19.740173
stop1_meg,"""stop on point 1""",0,48:25.1,-34.384705,16.332787,-19.661453
stop1_meg,"""stop on point 1""",0,48:25.2,-34.204071,16.179214,-19.92807
stop1_meg,"""stop on point 1""",0,48:25.3,-34.4151,16.241001,-19.514618
stop1_meg,"""stop on point 1""",0,48:25.4,-34.462769,16.51623,-19.715027
stop1_meg,"""stop on point 1""",0,48:25.5,-34.327789,16.564152,-19.330414
stop1_meg,"""stop on point 1""",0,48:25.6,-34.019653,16.27972,-19.693375
stop1_meg,"""stop on point 1""",0,48:25.7,-34.157623,16.326862,-19.588409
stop1_meg,"""stop on point 1""",0,48:25.8,-34.326874,16.414429,-20.039993
stop1_meg,"""stop on point 1""",0,48:25.9,-34.281372,16.516884,-19.661484
stop1_meg,"""stop on point 1""",0,48:26.0,-34.597412,16.385817,-19.633286
